company,product,typename,inches,ram,os,weight,price_euros,screen,screenw,screenh,touchscreen,ipspanel,retinadisplay,cpu_company,cpu_freq,cpu_model,primarystorage,secondarystorage,primarystoragetype,secondarystoragetype,gpu_company,gpu_model,price_category,total_storage,has_ssd,high_ram,cpu_brand,is_lightweight,high_resolution,price_per_gb_ram
Lenovo,Thinkpad T470,Notebook,14.0,8,Windows 10,1.58,1480.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,256,1,0,Intel,1,1,185.0
Asus,VivoBook S15,Ultrabook,15.6,16,Windows 10,1.5,1262.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,1024,SSD,HDD,Nvidia,GeForce MX150,Mid-Range,1280,1,1,Intel,1,1,78.875
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.23,1379.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.4,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640,Mid-Range,256,1,0,Intel,1,1,172.375
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,1399.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,256,1,0,Intel,1,1,174.875
HP,Probook 440,Notebook,14.0,4,Windows 10,1.63,722.0,Standard,1366,768,No,Yes,No,Intel,1.6,Core i5 8250U,500,0,HDD,No,Intel,UHD Graphics 620,Budget,500,0,0,Intel,1,0,180.5
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.21,1629.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Premium,256,1,0,Intel,1,1,203.625
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.26,1398.99,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,174.87375
HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,1084.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,512,1,0,Intel,1,1,135.5
Dell,Inspiron 7570,Notebook,15.6,8,Windows 10,2.16,1130.33,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,1024,SSD,HDD,Nvidia,GeForce 940MX,Mid-Range,1280,1,0,Intel,0,1,141.29125
Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2.0,564.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX,Budget,1024,0,0,Intel,0,1,141.0
Asus,VivoBook S15,Notebook,15.6,8,Windows 10,1.7,1118.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce 940MX,Mid-Range,256,1,0,Intel,1,1,139.75
Acer,Spin 3,Notebook,15.6,6,Windows 10,2.1,479.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,1024,0,0,Intel,0,1,79.83333333333333
MSI,GS63VR 7RG,Gaming,15.6,16,Windows 10,1.8,2241.5,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,2048,SSD,HDD,Nvidia,GeForce GTX 1070,Premium,2304,1,1,Intel,1,1,140.09375
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,629.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,Budget,256,1,0,Intel,0,1,78.625
HP,Probook 470,Notebook,17.3,16,Windows 10,2.5,1271.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 930MX ,Mid-Range,512,1,1,Intel,0,1,79.4375
Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,451.0,Standard,1366,768,No,No,No,AMD,3.0,A9-Series 9420,256,0,SSD,No,AMD,Radeon R5,Budget,256,1,0,AMD,0,0,112.75
HP,250 G6,Notebook,15.6,4,No OS,1.86,259.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics 400,Budget,500,0,0,Intel,0,0,64.75
HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,812.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,Mid-Range,1024,0,0,Intel,1,1,101.5
Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14.0,4,Windows 10 S,1.65,277.99,Standard,1366,768,No,No,No,AMD,1.5,E-Series 6110,64,0,SSD,No,AMD,Radeon R2,Budget,64,1,0,AMD,1,0,69.4975
Dell,Inspiron 5770,Notebook,17.3,16,Windows 10,2.8,1396.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,Mid-Range,2304,1,1,Intel,0,1,87.25
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,928.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,0,1,116.0
Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.36,638.99,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,Budget,1024,0,0,Intel,0,0,79.87375
Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,449.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,Budget,1024,0,0,Intel,0,1,112.25
Acer,Swift 3,Ultrabook,14.0,8,Windows 10,1.6,884.0,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,110.5
Acer,Aspire A515-51G-37JS,Notebook,15.6,4,Windows 10,2.2,572.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i3 7130U,256,0,SSD,No,Nvidia,GeForce MX130,Budget,256,1,0,Intel,0,1,143.0
HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,8,Windows 10,2.05,598.0,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,1024,0,0,Intel,0,0,74.75
HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,988.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,123.5
Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,4,No OS,1.9,252.36,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,1024,0,0,Intel,0,0,63.09
Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,8,Windows 10,3.0,938.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Mid-Range,1152,1,0,Intel,0,1,117.25
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4,No OS,2.2,499.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920MX,Budget,1024,0,0,Intel,0,1,124.75
HP,Envy 13-AD007nv,Notebook,13.3,4,Windows 10,1.32,699.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Budget,256,1,0,Intel,1,1,174.75
Acer,Aspire 5,Notebook,17.3,4,Windows 10,3.0,655.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i3 7130U,1024,0,HDD,No,Nvidia,GeForce MX130,Budget,1024,0,0,Intel,0,1,163.75
Lenovo,ThinkPad E480,Notebook,14.0,8,Windows 10,1.75,1116.02,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon RX 550,Mid-Range,256,1,0,Intel,1,1,139.5025
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,869.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050M,Mid-Range,256,1,0,Intel,0,1,108.625
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,602.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Budget,500,0,0,Intel,0,0,150.5
HP,255 G6,Notebook,15.6,4,Windows 10,1.86,369.0,Standard,1366,768,No,No,No,AMD,2.5,A6-Series 9220,256,0,SSD,No,AMD,Radeon R4 Graphics,Budget,256,1,0,AMD,0,0,92.25
Asus,ZenBook UX430UA,Ultrabook,14.0,8,Windows 10,1.25,1099.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,137.375
HP,EliteBook Folio,Ultrabook,12.5,8,Windows 10,0.97,2014.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.2,Core M 6Y75,512,0,SSD,No,Intel,HD Graphics 515,Premium,512,1,0,Intel,1,1,251.75
Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2.0,344.0,Full HD,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,1024,0,0,Intel,0,1,86.0
MSI,GE72MVR 7RG,Gaming,17.3,16,Windows 10,2.9,2029.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Premium,1280,1,1,Intel,0,1,126.8125
Acer,Aspire A315-51,Notebook,15.6,4,Windows 10,2.1,447.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,1024,0,0,Intel,0,0,111.75
Dell,Inspiron 5577,Gaming,15.6,16,Windows 10,2.56,1249.26,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,Mid-Range,512,1,1,Intel,0,1,78.07875
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,899.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,Hybrid,No,Nvidia,GeForce GTX 1050,Mid-Range,1024,0,0,Intel,0,1,112.375
Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,1.9,498.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Budget,128,1,0,Intel,0,0,124.5
MSI,GE73VR 7RE,Gaming,17.3,16,Windows 10,2.8,1890.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,1280,1,1,Intel,0,1,118.125
HP,EliteBook 840,Ultrabook,14.0,4,Windows 10,1.48,1082.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i5 7500U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,256,1,0,Intel,1,1,270.5
HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,6,Windows 10,1.91,619.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 520,Budget,256,1,0,Intel,0,1,103.16666666666667
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,4,Windows 10,1.74,629.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,Budget,256,1,0,Intel,1,1,157.25
Asus,ZenBook Flip,2 in 1 Convertible,13.3,8,Windows 10,1.1,1315.0,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,256,1,0,Intel,1,1,164.375
Dell,Inspiron 5579,2 in 1 Convertible,15.6,8,Windows 10,1.56,1049.0,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,131.125
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,447.0,Standard,1366,768,No,No,No,Intel,2.2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Budget,500,0,0,Intel,0,0,111.75
Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4,Windows 10,2.03,403.0,Standard,1366,768,No,No,No,AMD,3.0,A9-Series 9420,1024,0,HDD,No,AMD,Radeon R5 M420,Budget,1024,0,0,AMD,0,0,100.75
Acer,Aspire A517-51G,Notebook,17.3,4,Windows 10,3.0,805.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,Mid-Range,256,1,0,Intel,0,1,201.25
Dell,Inspiron 3576,Notebook,15.6,8,Windows 10,2.13,728.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 520,Budget,256,1,0,Intel,0,1,91.0
Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,Windows 10,2.5,1079.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,Mid-Range,256,1,1,Intel,0,1,67.4375
Acer,Aspire A315-31,Notebook,15.6,4,Windows 10,2.1,348.0,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,1024,0,0,Intel,0,0,87.0
MSI,GE63VR 7RE,Gaming,15.6,16,Windows 10,2.4,1799.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,1280,1,1,Intel,0,1,112.4375
Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,363.51,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,Budget,1024,0,0,Intel,0,0,90.8775
Dell,Inspiron 5577,Gaming,15.6,8,Windows 10,2.56,1060.49,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Mid-Range,1152,1,0,Intel,0,1,132.56125
Acer,Aspire A517-51G,Notebook,17.3,8,Windows 10,3.0,854.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,Mid-Range,256,1,0,Intel,0,1,106.75
HP,ProBook 430,Notebook,13.3,4,Windows 10,1.49,754.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,500,0,HDD,No,Intel,UHD Graphics 620,Budget,500,0,0,Intel,1,1,188.5
Huawei,MateBook X,Ultrabook,13.0,8,Windows 10,1.05,1349.0,Full HD,2160,1440,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,256,1,0,Intel,1,1,168.625
HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,6,Windows 10,2.71,699.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,2048,0,HDD,No,AMD,Radeon 520,Budget,2048,0,0,Intel,0,1,116.5
Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,No OS,2.2,309.0,Standard,1366,768,No,No,No,AMD,2.9,A6-Series 9220,500,0,HDD,No,AMD,Radeon R4 Graphics,Budget,500,0,0,AMD,0,0,77.25
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.0,489.0,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620,Budget,500,0,0,Intel,0,0,122.25
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,923.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce 930MX,Mid-Range,256,1,0,Intel,0,1,115.375
Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.3,459.0,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,1024,0,0,Intel,0,0,57.375
Acer,Aspire A315-51,Notebook,15.6,4,Windows 10,2.1,449.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,Budget,128,1,0,Intel,0,0,112.25
MSI,GT80S 6QF-074US,Gaming,18.4,32,Windows 10,4.4,2799.0,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 6920HQ,512,1024,SSD,HDD,Nvidia,GTX 980 SLI,Premium,1536,1,1,Intel,0,1,87.46875
Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,8,Windows 10,1.9,813.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,1024,SSD,HDD,AMD,R17M-M1-70,Mid-Range,1152,1,0,Intel,0,1,101.625
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1499.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,187.375
Dell,Inspiron 5570,Notebook,15.6,16,Linux,2.02,1049.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,Mid-Range,2304,1,1,Intel,0,1,65.5625
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.23,1399.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,174.875
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,16,Windows 10,1.4,1849.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Premium,512,1,1,Intel,1,1,115.5625
Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.0,793.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Budget,128,1,0,Intel,0,0,99.125
Xiaomi,Mi Notebook,Notebook,15.6,8,No OS,1.95,1199.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,Mid-Range,256,1,0,Intel,0,1,149.875
Dell,Inspiron 7773,Notebook,17.3,16,Windows 10,2.77,1549.0,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 150MX,Premium,512,1,1,Intel,0,1,96.8125
Dell,XPS 15,Notebook,15.6,16,Windows 10,2.06,2397.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,Premium,512,1,1,Intel,0,1,149.8125
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,779.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Budget,256,1,0,Intel,0,1,97.375
Acer,Swift 7,Ultrabook,13.3,8,Windows 10,1.12,989.0,Full HD,1920,1080,No,Yes,No,Intel,1.2,Core i5 7Y54,256,0,SSD,No,Intel,HD Graphics 615,Mid-Range,256,1,0,Intel,1,1,123.625
Dell,Inspiron 5770,Notebook,17.3,8,Windows 10,2.8,1085.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,128,1024,SSD,HDD,AMD,Radeon 530,Mid-Range,1152,1,0,Intel,0,1,135.625
Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,16,Windows 10,1.42,2824.0,Standard,2560,1440,Yes,No,No,Intel,2.7,Core i7 7500U,1024,0,SSD,No,Intel,HD Graphics 620,Premium,1024,1,1,Intel,1,1,176.5
Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,4,Windows 10,1.3,260.0,Full HD,1920,1080,No,Yes,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,32,0,0,Intel,1,1,65.0
Xiaomi,Mi Notebook,Ultrabook,13.3,8,No OS,1.3,999.9,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce MX150,Mid-Range,256,1,0,Intel,1,1,124.9875
Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,8,No OS,2.8,698.0,Standard,1600,900,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,Budget,256,1,0,Intel,0,0,87.25
Dell,Inspiron 5379,2 in 1 Convertible,13.3,8,Windows 10,1.62,839.0,Full HD,1920,1080,Yes,Yes,No,Intel,1.8,Core i7 8550U,1024,0,HDD,No,Intel,UHD Graphics 620,Mid-Range,1024,0,0,Intel,1,1,104.875
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,914.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce 930MX,Mid-Range,1024,0,0,Intel,0,1,114.25
Razer,Blade Pro,Gaming,17.3,32,Windows 10,3.49,6099.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.9,Core i7 7820HK,1024,0,SSD,No,Nvidia,GeForce GTX 1080,,1024,1,1,Intel,0,1,190.59375
HP,ProBook 430,Notebook,13.3,8,Windows 10,1.49,959.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,512,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,512,1,0,Intel,1,1,119.875
HP,Omen 17-W295,Gaming,17.3,16,Windows 10,3.35,1379.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Mid-Range,1280,1,1,Intel,0,1,86.1875
HP,Probook 470,Notebook,17.3,8,Windows 10,2.5,1045.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce 930MX ,Mid-Range,256,1,0,Intel,0,1,130.625
Dell,Inspiron 7577,Gaming,15.6,16,Windows 10,2.65,1845.0,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,1536,1,1,Intel,0,1,115.3125
Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,2.1,493.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,128,0,SSD,No,Intel,HD Graphics 520,Budget,128,1,0,Intel,0,0,123.25
Acer,Aspire E5-576G,Notebook,15.6,8,Windows 10,2.23,742.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,Budget,1024,0,0,Intel,0,1,92.75
Lenovo,Legion Y720-15IKB,Gaming,15.6,16,Windows 10,3.2,1749.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Premium,1536,1,1,Intel,0,1,109.3125
Dell,Precision 7520,Workstation,15.6,16,Windows 10,2.8,3055.0,4K Ultra HD,3840,2160,No,No,No,Intel,3.0,Xeon E3-1505M V6,256,1024,SSD,HDD,Nvidia,Quadro M1200,,1280,1,1,Intel,0,1,190.9375
Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,No OS,2.4,1398.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1060,Mid-Range,512,1,1,Intel,0,1,87.375
Dell,Inspiron 3567,Notebook,15.6,6,Windows 10,2.3,439.0,Standard,1366,768,Yes,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Budget,1024,0,0,Intel,0,0,73.16666666666667
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.21,1949.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Premium,256,1,0,Intel,1,1,243.625
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.2,1449.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,256,1,0,Intel,1,1,181.125
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,Windows 10,2.2,597.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Budget,256,1,0,Intel,0,0,74.625
Acer,Aspire 7,Notebook,15.6,8,Linux,2.4,779.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Budget,1024,0,0,Intel,0,1,97.375
Asus,ROG GL703VD-GC028T,Gaming,17.3,16,Windows 10,2.9,1407.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Mid-Range,1280,1,1,Intel,0,1,87.9375
HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,4,No OS,2.1,349.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Budget,500,0,0,Intel,0,1,87.25
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,549.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Budget,256,1,0,Intel,0,1,68.625
Huawei,MateBook X,Ultrabook,13.0,8,Windows 10,1.05,1499.0,Full HD,2160,1440,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Mid-Range,512,1,0,Intel,1,1,187.375
Dell,Inspiron 5370,Ultrabook,13.3,8,Windows 10,1.4,931.88,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon 530,Mid-Range,256,1,0,Intel,1,1,116.485
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,8,No OS,2.8,589.0,Standard,1600,900,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce GTX 940MX,Budget,1024,0,0,Intel,0,0,73.625
HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,1031.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce 930MX,Mid-Range,256,1,0,Intel,1,1,128.875
